1430,2022-08-08 11:01:44,44,Phase Call Dropped,5
1430,2022-08-08 11:01:44,82,Detector On,9
1430,2022-08-08 11:01:45,81,Detector Off,5
1430,2022-08-08 11:01:45,81,Detector Off,35
1430,2022-08-08 11:01:45,82,Detector On,46
1430,2022-08-08 11:01:45,81,Detector Off,9
1430,2022-08-08 11:01:45,81,Detector Off,46
1430,2022-08-08 11:01:45,82,Detector On,45
1430,2022-08-08 11:01:45,4,Phase Gap Out,6
1430,2022-08-08 11:01:46,81,Detector Off,45
1430,2022-08-08 11:01:46,82,Detector On,37
1430,2022-08-08 11:01:47,4,Phase Gap Out,2
1430,2022-08-08 11:01:47,82,Detector On,41
1430,2022-08-08 11:01:47,81,Detector Off,37
1430,2022-08-08 11:01:47,82,Detector On,59
1430,2022-08-08 11:01:47,81,Detector Off,41
1430,2022-08-08 11:01:48,82,Detector On,46
1430,2022-08-08 11:01:48,81,Detector Off,46
1430,2022-08-08 11:01:49,82,Detector On,45
1430,2022-08-08 11:01:50,31,Barrier Termination,1
1430,2022-08-08 11:01:50,7,Phase Green Termination,2
1430,2022-08-08 11:01:50,8,Phase Begin Yellow Clearance,2
1430,2022-08-08 11:01:50,4,Phase Gap Out,6
1430,2022-08-08 11:01:50,7,Phase Green Termination,6
1430,2022-08-08 11:01:50,8,Phase Begin Yellow Clearance,6
1430,2022-08-08 11:01:50,63,Overlap Begin Yellow,3
1430,2022-08-08 11:01:50,81,Detector Off,45
1430,2022-08-08 11:01:50,82,Detector On,37
1430,2022-08-08 11:01:50,43,Phase Call Registered,6
1430,2022-08-08 11:01:51,82,Detector On,38
1430,2022-08-08 11:01:51,82,Detector On,41
1430,2022-08-08 11:01:51,81,Detector Off,37
1430,2022-08-08 11:01:52,81,Detector Off,41
1430,2022-08-08 11:01:52,82,Detector On,42
1430,2022-08-08 11:01:52,82,Detector On,46
1430,2022-08-08 11:01:52,81,Detector Off,38
1430,2022-08-08 11:01:52,81,Detector Off,42
1430,2022-08-08 11:01:52,4,Phase Gap Out,6
1430,2022-08-08 11:01:52,44,Phase Call Dropped,6
1430,2022-08-08 11:01:52,81,Detector Off,46
1430,2022-08-08 11:01:54,82,Detector On,38
1430,2022-08-08 11:01:54,43,Phase Call Registered,6
1430,2022-08-08 11:01:54,82,Detector On,45
1430,2022-08-08 11:01:54,81,Detector Off,45
1430,2022-08-08 11:01:54,82,Detector On,42
1430,2022-08-08 11:01:54,9,Phase End Yellow Clearance,2
1430,2022-08-08 11:01:54,10,Phase Begin Red Clearance,2
1430,2022-08-08 11:01:54,9,Phase End Yellow Clearance,6
1430,2022-08-08 11:01:54,10,Phase Begin Red Clearance,6
1430,2022-08-08 11:01:54,64,Overlap Begin Red Clearance,3
1430,2022-08-08 11:01:54,46,Phase Omit On,2
1430,2022-08-08 11:01:54,46,Phase Omit On,6
1430,2022-08-08 11:01:54,81,Detector Off,38
1430,2022-08-08 11:01:54,4,Phase Gap Out,6
1430,2022-08-08 11:01:54,44,Phase Call Dropped,6
1430,2022-08-08 11:01:55,81,Detector Off,42
1430,2022-08-08 11:01:55,82,Detector On,37
1430,2022-08-08 11:01:55,43,Phase Call Registered,6
1430,2022-08-08 11:01:55,82,Detector On,14
1430,2022-08-08 11:01:56,82,Detector On,46
1430,2022-08-08 11:01:56,81,Detector Off,14
1430,2022-08-08 11:01:56,81,Detector Off,37
1430,2022-08-08 11:01:56,82,Detector On,41
1430,2022-08-08 11:01:56,4,Phase Gap Out,6
1430,2022-08-08 11:01:56,44,Phase Call Dropped,6
1430,2022-08-08 11:01:56,81,Detector Off,46
1430,2022-08-08 11:01:56,81,Detector Off,41
1430,2022-08-08 11:01:56,12,Phase Inactive,2
1430,2022-08-08 11:01:56,11,Phase End Red Clearance,2
1430,2022-08-08 11:01:56,0,Phase On,4
1430,2022-08-08 11:01:56,1,Phase Begin Green,4
1430,2022-08-08 11:01:56,12,Phase Inactive,6
1430,2022-08-08 11:01:56,11,Phase End Red Clearance,6
1430,2022-08-08 11:01:56,0,Phase On,8
1430,2022-08-08 11:01:56,1,Phase Begin Green,8
1430,2022-08-08 11:01:56,61,Overlap Begin Green,1
1430,2022-08-08 11:01:56,61,Overlap Begin Green,2
1430,2022-08-08 11:01:56,65,Overlap Off (Inactive With Red Indication),3
1430,2022-08-08 11:01:56,44,Phase Call Dropped,4
1430,2022-08-08 11:01:56,44,Phase Call Dropped,8
1430,2022-08-08 11:01:56,47,Phase Omit Off,2
1430,2022-08-08 11:01:56,47,Phase Omit Off,6
1430,2022-08-08 11:01:57,82,Detector On,45
1430,2022-08-08 11:01:58,81,Detector Off,45
1430,2022-08-08 11:01:58,82,Detector On,37
1430,2022-08-08 11:01:58,2,Phase Check,4
1430,2022-08-08 11:01:58,2,Phase Check,8
1430,2022-08-08 11:01:58,43,Phase Call Registered,6
1430,2022-08-08 11:01:59,82,Detector On,38
1430,2022-08-08 11:02:00,82,Detector On,14
1430,2022-08-08 11:02:01,82,Detector On,57
1430,2022-08-08 11:02:01,82,Detector On,25
1430,2022-08-08 11:02:01,82,Detector On,41
1430,2022-08-08 11:02:01,3,Phase Min Complete,8
916_Signal Controller_US1,2022-08-08 11:00:00,81,Detector Off,38
916_Signal Controller_US1,2022-08-08 11:00:00,81,Detector Off,42
916_Signal Controller_US1,2022-08-08 11:00:00,82,Detector On,45
916_Signal Controller_US1,2022-08-08 11:00:00,81,Detector Off,45
916_Signal Controller_US1,2022-08-08 11:00:01,4,Phase Gap Out,2
916_Signal Controller_US1,2022-08-08 11:00:02,31,Barrier Termination,1
916_Signal Controller_US1,2022-08-08 11:00:02,7,Phase Green Termination,2
916_Signal Controller_US1,2022-08-08 11:00:02,8,Phase Begin Yellow Clearance,2
916_Signal Controller_US1,2022-08-08 11:00:02,4,Phase Gap Out,6
